#y	Displacement_Y	Pressure	Stress_XX	Stress_ZZ
0.529	-0.267375	-0.509819	1.09806	0.431395
0.53	-0.267684	-0.512073	1.10144	0.434776
0.531	-0.267994	-0.514328	1.10482	0.438158
0.532	-0.268333	-0.516582	1.10821	0.441539
0.533	-0.268682	-0.518836	1.11159	0.44492
0.534	-0.269031	-0.52109	1.11497	0.448302
0.535	-0.26938	-0.523345	1.11835	0.451683
0.536	-0.269729	-0.525599	1.12173	0.455065
0.537	-0.270078	-0.527853	1.12512	0.458446
0.538	-0.270428	-0.530108	1.1285	0.461828
0.539	-0.270777	-0.532362	1.13188	0.465209
0.54	-0.271126	-0.534616	1.13526	0.468591
0.541	-0.271475	-0.536871	1.13864	0.471972
0.542	-0.271824	-0.539125	1.14202	0.475353
0.543	-0.272173	-0.541379	1.14541	0.478735
0.544	-0.272522	-0.543634	1.14879	0.482116
0.545	-0.272871	-0.545888	1.15217	0.485498
0.546	-0.273221	-0.548142	1.15555	0.488879
0.547	-0.273575	-0.550397	1.15893	0.492261
0.548	-0.273963	-0.552651	1.16231	0.495642
0.549	-0.274352	-0.554905	1.16569	0.499024
0.55	-0.274741	-0.55716	1.16908	0.502405
0.551	-0.275129	-0.559414	1.17246	0.505787
0.552	-0.275518	-0.561668	1.17584	0.509168
0.553	-0.275907	-0.563922	1.17922	0.51255
0.554	-0.276295	-0.566177	1.1826	0.515931
0.555	-0.276684	-0.568431	1.18598	0.519313
0.556	-0.277073	-0.570685	1.18936	0.522694
0.557	-0.277461	-0.572939	1.19274	0.526076
0.558	-0.27785	-0.575194	1.19613	0.529457
0.559	-0.278239	-0.577448	1.19951	0.532839
0.56	-0.278627	-0.579702	1.20289	0.53622
0.561	-0.279016	-0.581957	1.20627	0.539602
0.562	-0.279405	-0.584211	1.20965	0.542983
0.563	-0.279813	-0.586465	1.21303	0.546365
0.564	-0.280241	-0.588719	1.21641	0.549746
0.565	-0.28067	-0.590974	1.21979	0.553128
0.566	-0.281098	-0.593228	1.22318	0.556509
0.567	-0.281526	-0.595482	1.22656	0.55989
0.568	-0.281955	-0.597737	1.22994	0.563272
0.569	-0.282383	-0.599991	1.23332	0.566653
0.57	-0.282811	-0.602245	1.2367	0.570035
0.571	-0.283239	-0.604499	1.24008	0.573416
0.572	-0.283668	-0.606754	1.24347	0.576798
0.573	-0.284096	-0.609008	1.24685	0.580179
0.574	-0.284524	-0.611262	1.25023	0.583561
0.575	-0.284953	-0.613516	1.25361	0.586942
0.576	-0.285381	-0.615771	1.25699	0.590323
0.577	-0.285809	-0.618025	1.26038	0.593705
0.578	-0.286237	-0.620279	1.26376	0.597086
0.579	-0.2867	-0.622534	1.26714	0.600468
0.58	-0.287168	-0.624788	1.27052	0.603849
0.581	-0.287636	-0.627042	1.2739	0.607231
0.582	-0.288104	-0.629297	1.27728	0.610612
0.583	-0.288572	-0.631551	1.28066	0.613994
0.584	-0.28904	-0.633805	1.28404	0.617375
0.585	-0.289508	-0.63606	1.28743	0.620756
0.586	-0.289976	-0.638314	1.29081	0.624138
0.587	-0.290444	-0.640568	1.29419	0.627519
0.588	-0.290912	-0.642823	1.29757	0.630901
0.589	-0.29138	-0.645077	1.30095	0.634282
0.59	-0.291848	-0.647331	1.30433	0.637664
0.591	-0.292316	-0.649586	1.30771	0.641045
0.592	-0.292784	-0.65184	1.31109	0.644427
0.593	-0.293252	-0.654094	1.31447	0.647808
0.594	-0.29373	-0.656349	1.31786	0.651189
0.595	-0.294237	-0.658603	1.32124	0.654571
0.596	-0.294745	-0.660857	1.32462	0.657952
0.597	-0.295253	-0.663111	1.328	0.661334
0.598	-0.29576	-0.665366	1.33138	0.664715
0.599	-0.296268	-0.66762	1.33476	0.668096
0.6	-0.296775	-0.669874	1.33815	0.671478
0.601	-0.297283	-0.672128	1.34153	0.674859
0.602	-0.297791	-0.674383	1.34491	0.678241
0.603	-0.298298	-0.676637	1.34829	0.681622
0.604	-0.298806	-0.678891	1.35167	0.685004
0.605	-0.299313	-0.681146	1.35505	0.688385
0.606	-0.299821	-0.6834	1.35844	0.691767
0.607	-0.300328	-0.685654	1.36182	0.695148
0.608	-0.300836	-0.687908	1.3652	0.698529
0.609	-0.301344	-0.690163	1.36858	0.701911
0.61	-0.301876	-0.692417	1.37196	0.705292
0.611	-0.302423	-0.694671	1.37534	0.708674
0.612	-0.30297	-0.696925	1.37873	0.712055
0.613	-0.303518	-0.69918	1.38211	0.715437
0.614	-0.304065	-0.701434	1.38549	0.718818
0.615	-0.304612	-0.703688	1.38887	0.7222
0.616	-0.305159	-0.705943	1.39225	0.725581
0.617	-0.305706	-0.708197	1.39563	0.728962
0.618	-0.306254	-0.710451	1.39901	0.732344
0.619	-0.306801	-0.712705	1.40239	0.735725
0.62	-0.307348	-0.71496	1.40577	0.739107
0.621	-0.307895	-0.717214	1.40916	0.742488
0.622	-0.308442	-0.719468	1.41254	0.74587
0.623	-0.30899	-0.721722	1.41592	0.749251
0.624	-0.309537	-0.723977	1.4193	0.752633
0.625	-0.310084	-0.726231	1.42268	0.756014
0.626	-0.310646	-0.725626	1.42177	0.755107
0.627	-0.311207	-0.725021	1.42087	0.7542
0.628	-0.311769	-0.724417	1.41996	0.753292
0.629	-0.312331	-0.723812	1.41905	0.752385
0.63	-0.312892	-0.723207	1.41815	0.751478
0.631	-0.313454	-0.722602	1.41724	0.75057
0.632	-0.314016	-0.721997	1.41633	0.749663
0.633	-0.314577	-0.721393	1.41542	0.748756
0.634	-0.315139	-0.720788	1.41452	0.747849
0.635	-0.315701	-0.720183	1.41361	0.746941
0.636	-0.316262	-0.719578	1.4127	0.746034
0.637	-0.316824	-0.718973	1.4118	0.745127
0.638	-0.317386	-0.718369	1.41089	0.74422
0.639	-0.317947	-0.717764	1.40998	0.743312
0.64	-0.318509	-0.717159	1.40908	0.742405
0.641	-0.319067	-0.716554	1.40817	0.741498
0.642	-0.319618	-0.715949	1.40726	0.740591
0.643	-0.320169	-0.715345	1.40635	0.739683
0.644	-0.32072	-0.71474	1.40545	0.738776
0.645	-0.321271	-0.714135	1.40454	0.737869
0.646	-0.321822	-0.71353	1.40363	0.736962
0.647	-0.322373	-0.712925	1.40272	0.736055
0.648	-0.322924	-0.712321	1.40182	0.735147
0.649	-0.323475	-0.711716	1.40091	0.73424
0.65	-0.324027	-0.711111	1.4	0.733333
0.651	-0.324578	-0.710506	1.39909	0.732426
0.652	-0.325129	-0.709901	1.39819	0.731519
0.653	-0.32568	-0.709297	1.39728	0.730611
0.654	-0.326231	-0.708692	1.39637	0.729704
0.655	-0.326782	-0.708087	1.39546	0.728797
0.656	-0.327333	-0.707482	1.39456	0.72789
0.657	-0.327876	-0.706877	1.39365	0.726983
0.658	-0.328417	-0.706273	1.39274	0.726075
0.659	-0.328957	-0.705668	1.39183	0.725168
0.66	-0.329498	-0.705063	1.39093	0.724261
0.661	-0.330038	-0.704458	1.39002	0.723354
0.662	-0.330578	-0.703853	1.38911	0.722447
0.663	-0.331119	-0.703249	1.3882	0.721539
0.664	-0.331659	-0.702644	1.3873	0.720632
0.665	-0.3322	-0.702039	1.38639	0.719725
0.666	-0.33274	-0.701434	1.38548	0.718818
0.667	-0.33328	-0.700829	1.38457	0.717911
0.668	-0.333821	-0.700225	1.38367	0.717003
0.669	-0.334361	-0.69962	1.38276	0.716096
0.67	-0.334902	-0.699015	1.38185	0.715189
0.671	-0.335442	-0.69841	1.38094	0.714282
0.672	-0.335981	-0.697805	1.38004	0.713375
0.673	-0.336511	-0.697201	1.37913	0.712467
0.674	-0.337041	-0.696596	1.37822	0.71156
0.675	-0.337571	-0.695991	1.37732	0.710653
0.676	-0.3381	-0.695386	1.37641	0.709746
0.677	-0.33863	-0.694781	1.3755	0.708839
0.678	-0.33916	-0.694177	1.3746	0.707931
0.679	-0.33969	-0.693572	1.37369	0.707024
0.68	-0.34022	-0.692967	1.37278	0.706117
0.681	-0.340749	-0.692362	1.37187	0.70521
0.682	-0.341279	-0.691757	1.37097	0.704303
0.683	-0.341809	-0.691153	1.37006	0.703395
0.684	-0.342339	-0.690548	1.36915	0.702488
0.685	-0.342869	-0.689943	1.36825	0.701581
0.686	-0.343398	-0.689338	1.36734	0.700674
0.687	-0.343928	-0.688733	1.36643	0.699767
0.688	-0.344453	-0.688129	1.36553	0.698859
0.689	-0.344972	-0.687524	1.36462	0.697952
0.69	-0.345491	-0.686919	1.36371	0.697045
0.691	-0.34601	-0.686314	1.3628	0.696138
0.692	-0.346529	-0.685709	1.3619	0.69523
0.693	-0.347048	-0.685105	1.36099	0.694323
0.694	-0.347568	-0.6845	1.36008	0.693416
0.695	-0.348087	-0.683895	1.35917	0.692509
0.696	-0.348606	-0.68329	1.35827	0.691601
0.697	-0.349125	-0.682685	1.35736	0.690694
0.698	-0.349644	-0.682081	1.35645	0.689787
0.699	-0.350163	-0.681476	1.35554	0.688879
0.7	-0.350683	-0.680871	1.35464	0.687972
0.701	-0.351202	-0.680266	1.35373	0.687065
0.702	-0.351721	-0.679661	1.35282	0.686158
0.703	-0.35224	-0.679057	1.35191	0.68525
0.704	-0.35275	-0.678452	1.35101	0.684343
0.705	-0.353259	-0.677847	1.3501	0.683436
0.706	-0.353767	-0.677242	1.34919	0.682529
0.707	-0.354276	-0.676637	1.34829	0.681622
0.708	-0.354784	-0.676032	1.34738	0.680714
0.709	-0.355293	-0.675427	1.34647	0.679807
0.71	-0.355801	-0.674823	1.34557	0.6789
0.711	-0.35631	-0.674218	1.34466	0.677993
0.712	-0.356818	-0.673613	1.34375	0.677086
0.713	-0.357327	-0.673008	1.34284	0.676178
0.714	-0.357835	-0.672403	1.34194	0.675271
0.715	-0.358344	-0.671798	1.34103	0.674364
0.716	-0.358853	-0.671193	1.34012	0.673457
0.717	-0.359361	-0.670588	1.33922	0.67255
0.718	-0.35987	-0.669984	1.33831	0.671642
0.719	-0.360375	-0.669379	1.3374	0.670735
0.72	-0.360873	-0.668774	1.3365	0.669828
0.721	-0.361371	-0.668169	1.33559	0.668921
0.722	-0.361869	-0.667564	1.33468	0.668014
0.723	-0.362367	-0.66696	1.33377	0.667106
0.724	-0.362865	-0.666355	1.33287	0.666199
0.725	-0.363363	-0.66575	1.33196	0.665292
0.726	-0.363861	-0.665145	1.33105	0.664385
0.727	-0.364359	-0.66454	1.33014	0.663478
0.728	-0.364857	-0.663936	1.32924	0.66257
0.729	-0.365355	-0.663331	1.32833	0.661663
0.73	-0.365853	-0.662726	1.32742	0.660756
0.731	-0.366351	-0.662121	1.32651	0.659849
0.732	-0.366848	-0.661516	1.32561	0.658942
0.733	-0.367346	-0.660912	1.3247	0.658034
0.734	-0.367844	-0.660307	1.32379	0.657127
0.735	-0.368336	-0.659702	1.32288	0.65622
0.736	-0.368823	-0.659097	1.32198	0.655313
0.737	-0.36931	-0.658492	1.32107	0.654406
0.738	-0.369797	-0.657888	1.32016	0.653498
0.739	-0.370284	-0.657283	1.31926	0.652591
0.74	-0.370772	-0.656678	1.31835	0.651684
0.741	-0.371259	-0.656073	1.31744	0.650777
0.742	-0.371746	-0.655468	1.31654	0.64987
0.743	-0.372233	-0.654864	1.31563	0.648962
0.744	-0.372721	-0.654259	1.31472	0.648055
0.745	-0.373208	-0.653654	1.31381	0.647148
0.746	-0.373695	-0.653049	1.31291	0.646241
0.747	-0.374182	-0.652444	1.312	0.645334
0.748	-0.37467	-0.65184	1.31109	0.644426
0.749	-0.375157	-0.651235	1.31019	0.643519
0.75	-0.375644	-0.65063	1.30928	0.642612
0.751	-0.376127	-0.650795	1.30953	0.642859
0.752	-0.376611	-0.65096	1.30977	0.643107
0.753	-0.377094	-0.651125	1.31002	0.643354
0.754	-0.377578	-0.65129	1.31027	0.643602
0.755	-0.378061	-0.651455	1.31052	0.643849
0.756	-0.378545	-0.65162	1.31076	0.644097
0.757	-0.379028	-0.651784	1.31101	0.644344
0.758	-0.379512	-0.651949	1.31126	0.644591
0.759	-0.379995	-0.652114	1.3115	0.644839
0.76	-0.380479	-0.652279	1.31175	0.645086
0.761	-0.380962	-0.652444	1.312	0.645334
0.762	-0.381445	-0.652609	1.31224	0.645581
0.763	-0.381929	-0.652774	1.31249	0.645828
0.764	-0.382412	-0.652939	1.31274	0.646076
0.765	-0.382896	-0.653104	1.31299	0.646323
0.766	-0.38338	-0.653269	1.31323	0.646571
0.767	-0.383867	-0.653434	1.31348	0.646818
0.768	-0.384353	-0.653599	1.31373	0.647066
0.769	-0.384839	-0.653764	1.31398	0.647313
0.77	-0.385325	-0.653929	1.31422	0.64756
0.771	-0.385812	-0.654094	1.31447	0.647808
0.772	-0.386298	-0.654259	1.31472	0.648055
0.773	-0.386784	-0.654424	1.31497	0.648303
0.774	-0.387271	-0.654589	1.31521	0.64855
0.775	-0.387757	-0.654754	1.31546	0.648798
0.776	-0.388243	-0.654919	1.31571	0.649045
0.777	-0.388729	-0.655084	1.31596	0.649292
0.778	-0.389216	-0.655249	1.31621	0.64954
0.779	-0.389702	-0.655414	1.31645	0.649787
0.78	-0.390188	-0.655579	1.3167	0.650035
0.781	-0.390674	-0.655744	1.31695	0.650282
0.782	-0.391163	-0.655909	1.3172	0.65053
0.783	-0.391652	-0.656074	1.31744	0.650777
0.784	-0.392141	-0.656239	1.31769	0.651024
0.785	-0.392631	-0.656403	1.31794	0.651272
0.786	-0.39312	-0.656568	1.31819	0.651519
0.787	-0.393609	-0.656733	1.31843	0.651767
0.788	-0.394098	-0.656898	1.31868	0.652014
0.789	-0.394587	-0.657063	1.31893	0.652261
0.79	-0.395077	-0.657228	1.31918	0.652509
0.791	-0.395566	-0.657393	1.31942	0.652756
0.792	-0.396055	-0.657558	1.31967	0.653004
0.793	-0.396544	-0.657723	1.31992	0.653251
0.794	-0.397034	-0.657888	1.32017	0.653499
0.795	-0.397523	-0.658053	1.32042	0.653746
0.796	-0.398012	-0.658218	1.32066	0.653993
0.797	-0.398502	-0.658383	1.32091	0.654241
0.798	-0.398994	-0.658548	1.32116	0.654488
0.799	-0.399486	-0.658712	1.32141	0.654736
0.8	-0.399978	-0.658877	1.32165	0.654983
0.801	-0.40047	-0.659042	1.3219	0.655231
0.802	-0.400962	-0.659207	1.32215	0.655478
0.803	-0.401454	-0.659372	1.32239	0.655725
0.804	-0.401946	-0.659537	1.32264	0.655973
0.805	-0.402438	-0.659702	1.32289	0.65622
0.806	-0.40293	-0.659867	1.32313	0.656468
0.807	-0.403422	-0.660032	1.32338	0.656715
0.808	-0.403915	-0.660197	1.32363	0.656963
0.809	-0.404407	-0.660362	1.32388	0.65721
0.81	-0.404899	-0.660527	1.32412	0.657457
0.811	-0.405391	-0.660692	1.32437	0.657705
0.812	-0.405883	-0.660856	1.32462	0.657952
0.813	-0.406377	-0.661021	1.32486	0.6582
0.814	-0.406872	-0.661186	1.32511	0.658447
0.815	-0.407367	-0.661351	1.32536	0.658695
0.816	-0.407862	-0.661516	1.32561	0.658942
0.817	-0.408357	-0.661681	1.32585	0.659189
0.818	-0.408852	-0.661846	1.3261	0.659437
0.819	-0.409347	-0.662011	1.32635	0.659684
0.82	-0.409842	-0.662176	1.3266	0.659932
0.821	-0.410337	-0.662341	1.32685	0.660179
0.822	-0.410832	-0.662506	1.32709	0.660427
0.823	-0.411327	-0.662671	1.32734	0.660674
0.824	-0.411822	-0.662836	1.32759	0.660921
0.825	-0.412317	-0.663001	1.32784	0.661169
0.826	-0.412812	-0.663166	1.32808	0.661416
0.827	-0.413307	-0.663331	1.32833	0.661664
0.828	-0.413802	-0.663496	1.32858	0.661911
0.829	-0.4143	-0.663661	1.32883	0.662158
0.83	-0.414797	-0.663826	1.32907	0.662406
0.831	-0.415295	-0.663991	1.32932	0.662653
0.832	-0.415793	-0.664156	1.32957	0.662901
0.833	-0.416291	-0.664321	1.32981	0.663148
0.834	-0.416789	-0.664486	1.33006	0.663396
0.835	-0.417287	-0.664651	1.33031	0.663643
0.836	-0.417785	-0.664816	1.33056	0.66389
0.837	-0.418282	-0.664981	1.3308	0.664138
0.838	-0.41878	-0.665146	1.33105	0.664385
0.839	-0.419278	-0.665311	1.3313	0.664633
0.84	-0.419776	-0.665476	1.33154	0.66488
0.841	-0.420274	-0.66564	1.33179	0.665128
0.842	-0.420772	-0.665805	1.33204	0.665375
0.843	-0.42127	-0.66597	1.33228	0.665622
0.844	-0.421768	-0.666135	1.33253	0.66587
0.845	-0.422269	-0.6663	1.33278	0.666117
0.846	-0.42277	-0.666465	1.33303	0.666365
0.847	-0.423271	-0.66663	1.33327	0.666612
0.848	-0.423772	-0.666795	1.33352	0.66686
0.849	-0.424273	-0.66696	1.33377	0.667107
0.85	-0.424773	-0.667125	1.33402	0.667354
0.851	-0.425274	-0.66729	1.33427	0.667602
0.852	-0.425775	-0.667455	1.33451	0.667849
0.853	-0.426276	-0.66762	1.33476	0.668097
0.854	-0.426777	-0.667785	1.33501	0.668344
0.855	-0.427278	-0.667949	1.33526	0.668591
0.856	-0.427779	-0.668114	1.3355	0.668839
0.857	-0.428279	-0.668279	1.33575	0.669086
0.858	-0.42878	-0.668444	1.336	0.669334
0.859	-0.429281	-0.668609	1.33625	0.669581
0.86	-0.429784	-0.668774	1.33649	0.669829
0.861	-0.430287	-0.668939	1.33674	0.670076
0.862	-0.430791	-0.669104	1.33699	0.670323
0.863	-0.431295	-0.669269	1.33724	0.670571
0.864	-0.431799	-0.669434	1.33749	0.670818
0.865	-0.432302	-0.669599	1.33773	0.671066
0.866	-0.432806	-0.669764	1.33798	0.671313
0.867	-0.43331	-0.669929	1.33823	0.671561
0.868	-0.433813	-0.670094	1.33848	0.671808
0.869	-0.434317	-0.670259	1.33872	0.672055
0.87	-0.434821	-0.670424	1.33897	0.672303
0.871	-0.435324	-0.670589	1.33922	0.67255
0.872	-0.435828	-0.670754	1.33947	0.672798
0.873	-0.436332	-0.670919	1.33971	0.673045
0.874	-0.436835	-0.671084	1.33996	0.673293
0.875	-0.437339	-0.671249	1.34021	0.67354
0.876	-0.437844	-0.671194	1.34013	0.673458
0.877	-0.438348	-0.671139	1.34004	0.673375
0.878	-0.438853	-0.671084	1.33996	0.673293
0.879	-0.439358	-0.671029	1.33988	0.67321
0.88	-0.439862	-0.670974	1.3398	0.673128
0.881	-0.440367	-0.670919	1.33971	0.673045
0.882	-0.440872	-0.670864	1.33963	0.672963
0.883	-0.441376	-0.670809	1.33955	0.67288
0.884	-0.441881	-0.670754	1.33947	0.672798
0.885	-0.442385	-0.670699	1.33938	0.672715
0.886	-0.44289	-0.670644	1.3393	0.672633
0.887	-0.443395	-0.670588	1.33922	0.67255
0.888	-0.443899	-0.670533	1.33914	0.672468
0.889	-0.444404	-0.670478	1.33905	0.672385
0.89	-0.444909	-0.670423	1.33897	0.672303
0.891	-0.445413	-0.670368	1.33889	0.67222
0.892	-0.445917	-0.670313	1.33881	0.672138
0.893	-0.44642	-0.670258	1.33872	0.672055
0.894	-0.446924	-0.670203	1.33864	0.671973
0.895	-0.447428	-0.670148	1.33856	0.67189
0.896	-0.447932	-0.670093	1.33848	0.671808
0.897	-0.448435	-0.670039	1.33839	0.671725
0.898	-0.448939	-0.669984	1.33831	0.671643
0.899	-0.449443	-0.669929	1.33823	0.67156
0.9	-0.449947	-0.669874	1.33815	0.671478
0.901	-0.45045	-0.669819	1.33806	0.671395
0.902	-0.450954	-0.669764	1.33798	0.671313
0.903	-0.451458	-0.669709	1.3379	0.67123
0.904	-0.451962	-0.669654	1.33782	0.671148
0.905	-0.452465	-0.669599	1.33773	0.671065
0.906	-0.452969	-0.669544	1.33765	0.670983
0.907	-0.453472	-0.669489	1.33757	0.6709
0.908	-0.453975	-0.669434	1.33749	0.670818
0.909	-0.454477	-0.669379	1.3374	0.670735
0.91	-0.45498	-0.669324	1.33732	0.670653
0.911	-0.455483	-0.669269	1.33724	0.67057
0.912	-0.455986	-0.669214	1.33716	0.670488
0.913	-0.456488	-0.669159	1.33707	0.670406
0.914	-0.456991	-0.669104	1.33699	0.670323
0.915	-0.457494	-0.669049	1.33691	0.670241
0.916	-0.457997	-0.668994	1.33683	0.670158
0.917	-0.458499	-0.668939	1.33674	0.670076
0.918	-0.459002	-0.668884	1.33666	0.669993
0.919	-0.459505	-0.668829	1.33658	0.669911
0.92	-0.460007	-0.668774	1.33649	0.669829
0.921	-0.46051	-0.668719	1.33641	0.669746
0.922	-0.461013	-0.668664	1.33633	0.669664
0.923	-0.461514	-0.668609	1.33625	0.669581
0.924	-0.462016	-0.668554	1.33616	0.669499
0.925	-0.462518	-0.668499	1.33608	0.669416
0.926	-0.46302	-0.668444	1.336	0.669334
0.927	-0.463522	-0.668389	1.33592	0.669251
0.928	-0.464023	-0.668334	1.33583	0.669169
0.929	-0.464525	-0.668279	1.33575	0.669086
0.93	-0.465027	-0.668224	1.33567	0.669004
0.931	-0.465529	-0.668169	1.33559	0.668921
0.932	-0.46603	-0.668114	1.3355	0.668839
0.933	-0.466532	-0.668059	1.33542	0.668756
0.934	-0.467034	-0.668004	1.33534	0.668674
0.935	-0.467536	-0.667949	1.33526	0.668591
0.936	-0.468037	-0.667894	1.33517	0.668509
0.937	-0.468539	-0.667839	1.33509	0.668426
0.938	-0.46904	-0.667785	1.33501	0.668344
0.939	-0.469541	-0.66773	1.33493	0.668261
0.94	-0.470042	-0.667675	1.33484	0.668179
0.941	-0.470543	-0.66762	1.33476	0.668096
0.942	-0.471044	-0.667565	1.33468	0.668014
0.943	-0.471544	-0.66751	1.3346	0.667931
0.944	-0.472045	-0.667455	1.33451	0.667849
0.945	-0.472546	-0.6674	1.33443	0.667766
0.946	-0.473047	-0.667345	1.33435	0.667684
0.947	-0.473548	-0.66729	1.33427	0.667601
0.948	-0.474048	-0.667235	1.33418	0.667519
0.949	-0.474549	-0.66718	1.3341	0.667436
0.95	-0.47505	-0.667125	1.33402	0.667354
0.951	-0.475551	-0.66707	1.33394	0.667271
0.952	-0.476052	-0.667015	1.33385	0.667189
0.953	-0.476552	-0.66696	1.33377	0.667106
0.954	-0.477052	-0.666905	1.33369	0.667024
0.955	-0.477552	-0.66685	1.33361	0.666941
0.956	-0.478052	-0.666795	1.33352	0.666859
0.957	-0.478552	-0.66674	1.33344	0.666777
0.958	-0.479052	-0.666685	1.33336	0.666694
0.959	-0.479552	-0.66663	1.33327	0.666612
0.96	-0.480051	-0.666575	1.33319	0.666529
0.961	-0.480551	-0.66652	1.33311	0.666447
0.962	-0.481051	-0.666465	1.33303	0.666364
0.963	-0.481551	-0.66641	1.33294	0.666282
0.964	-0.482051	-0.666355	1.33286	0.6662
0.965	-0.482551	-0.6663	1.33278	0.666117
0.966	-0.48305	-0.666245	1.3327	0.666035
0.967	-0.48355	-0.66619	1.33261	0.665952
0.968	-0.48405	-0.666135	1.33253	0.66587
0.969	-0.48455	-0.66608	1.33245	0.665787
0.97	-0.485049	-0.666025	1.33237	0.665705
0.971	-0.485547	-0.66597	1.33229	0.665622
0.972	-0.486046	-0.665915	1.3322	0.66554
0.973	-0.486545	-0.66586	1.33212	0.665457
0.974	-0.487044	-0.665805	1.33204	0.665375
0.975	-0.487543	-0.66575	1.33196	0.665292
0.976	-0.488042	-0.665695	1.33188	0.66521
0.977	-0.488541	-0.66564	1.33179	0.665127
0.978	-0.48904	-0.665585	1.33171	0.665045
0.979	-0.489539	-0.665531	1.33163	0.664962
0.98	-0.490037	-0.665475	1.33155	0.66488
0.981	-0.490536	-0.665421	1.33147	0.664797
0.982	-0.491035	-0.665366	1.33138	0.664715
0.983	-0.491534	-0.665311	1.3313	0.664632
0.984	-0.492033	-0.665256	1.33122	0.66455
0.985	-0.492531	-0.665201	1.33114	0.664467
0.986	-0.493029	-0.665146	1.33106	0.664385
0.987	-0.493527	-0.665091	1.33097	0.664302
0.988	-0.494025	-0.665036	1.33089	0.66422
0.989	-0.494523	-0.664981	1.33081	0.664137
0.99	-0.495021	-0.664926	1.33073	0.664055
0.991	-0.495519	-0.664871	1.33064	0.663972
0.992	-0.496017	-0.664816	1.33056	0.66389
0.993	-0.496515	-0.664761	1.33048	0.663807
0.994	-0.497012	-0.664706	1.3304	0.663725
0.995	-0.49751	-0.664651	1.33031	0.663642
0.996	-0.498008	-0.664596	1.33023	0.66356
0.997	-0.498506	-0.664541	1.33015	0.663477
0.998	-0.499004	-0.664486	1.33007	0.663395
0.999	-0.499502	-0.664431	1.32998	0.663312
1	-0.5	-0.664376	1.3299	0.66323
