#y	Displacement_Y	Pressure	Stress_XX	Stress_ZZ
0.539	-0.292828	-0.470444	1.039	0.372333
0.54	-0.293125	-0.471111	1.04	0.373333
0.541	-0.293422	-0.471778	1.041	0.374333
0.542	-0.293719	-0.472444	1.042	0.375333
0.543	-0.294015	-0.473111	1.043	0.376333
0.544	-0.294312	-0.473778	1.044	0.377333
0.545	-0.294609	-0.474444	1.045	0.378333
0.546	-0.294906	-0.475111	1.046	0.379333
0.547	-0.295203	-0.475778	1.047	0.380333
0.548	-0.2955	-0.476444	1.048	0.381333
0.549	-0.295797	-0.477111	1.049	0.382333
0.55	-0.296094	-0.477778	1.05	0.383333
0.551	-0.29639	-0.478444	1.051	0.384333
0.552	-0.296687	-0.479111	1.052	0.385333
0.553	-0.296984	-0.479778	1.053	0.386333
0.554	-0.297281	-0.480444	1.054	0.387333
0.555	-0.297578	-0.481111	1.055	0.388333
0.556	-0.297875	-0.481778	1.056	0.389333
0.557	-0.298172	-0.482444	1.057	0.390333
0.558	-0.298469	-0.483111	1.058	0.391333
0.559	-0.298765	-0.483778	1.059	0.392333
0.56	-0.299062	-0.484444	1.06	0.393333
0.561	-0.299359	-0.485111	1.061	0.394333
0.562	-0.298203	-0.485778	1.062	0.395333
0.563	-0.2985	-0.486444	1.063	0.396333
0.564	-0.29882	-0.487111	1.064	0.397333
0.565	-0.299141	-0.487778	1.065	0.398333
0.566	-0.299461	-0.488444	1.066	0.399333
0.567	-0.299781	-0.489111	1.067	0.400333
0.568	-0.300102	-0.489778	1.068	0.401333
0.569	-0.300422	-0.490444	1.069	0.402333
0.57	-0.300742	-0.491111	1.07	0.403333
0.571	-0.301063	-0.491778	1.071	0.404333
0.572	-0.301383	-0.492444	1.072	0.405333
0.573	-0.301703	-0.493111	1.073	0.406333
0.574	-0.302024	-0.493778	1.074	0.407333
0.575	-0.302344	-0.494444	1.075	0.408333
0.576	-0.302664	-0.495111	1.076	0.409333
0.577	-0.302984	-0.495778	1.077	0.410333
0.578	-0.303305	-0.496444	1.078	0.411333
0.579	-0.303625	-0.497111	1.079	0.412333
0.58	-0.303945	-0.497778	1.08	0.413333
0.581	-0.304266	-0.498444	1.081	0.414333
0.582	-0.304586	-0.499111	1.082	0.415333
0.583	-0.304906	-0.499778	1.083	0.416333
0.584	-0.305227	-0.500444	1.084	0.417333
0.585	-0.305547	-0.501111	1.085	0.418333
0.586	-0.305867	-0.501778	1.086	0.419333
0.587	-0.306187	-0.502444	1.087	0.420333
0.588	-0.306508	-0.503111	1.088	0.421333
0.589	-0.306828	-0.503778	1.089	0.422333
0.59	-0.307148	-0.504444	1.09	0.423333
0.591	-0.307469	-0.505111	1.091	0.424333
0.592	-0.307789	-0.505778	1.092	0.425333
0.593	-0.308859	-0.506445	1.093	0.426333
0.594	-0.309156	-0.507111	1.094	0.427333
0.595	-0.309453	-0.507778	1.095	0.428333
0.596	-0.30975	-0.508445	1.096	0.429333
0.597	-0.310047	-0.509111	1.097	0.430333
0.598	-0.310343	-0.509778	1.098	0.431333
0.599	-0.31064	-0.510445	1.099	0.432333
0.6	-0.310937	-0.511111	1.1	0.433333
0.601	-0.311234	-0.511778	1.101	0.434333
0.602	-0.311531	-0.512445	1.102	0.435333
0.603	-0.311828	-0.513111	1.103	0.436333
0.604	-0.312125	-0.513778	1.104	0.437333
0.605	-0.312422	-0.514445	1.105	0.438333
0.606	-0.312718	-0.515111	1.106	0.439333
0.607	-0.313015	-0.515778	1.107	0.440333
0.608	-0.313312	-0.516445	1.108	0.441333
0.609	-0.313609	-0.517111	1.109	0.442333
0.61	-0.313906	-0.517778	1.11	0.443333
0.611	-0.314203	-0.518445	1.111	0.444333
0.612	-0.3145	-0.519111	1.112	0.445333
0.613	-0.314797	-0.519778	1.113	0.446333
0.614	-0.315093	-0.520445	1.114	0.447333
0.615	-0.31539	-0.521111	1.115	0.448333
0.616	-0.315687	-0.521778	1.116	0.449333
0.617	-0.315984	-0.522445	1.117	0.450333
0.618	-0.316281	-0.523111	1.118	0.451333
0.619	-0.316578	-0.523778	1.119	0.452333
0.62	-0.316875	-0.524445	1.12	0.453333
0.621	-0.317171	-0.525111	1.121	0.454333
0.622	-0.317468	-0.525778	1.122	0.455333
0.623	-0.317765	-0.526445	1.123	0.456333
0.624	-0.318062	-0.527111	1.124	0.457333
0.625	-0.318359	-0.527778	1.125	0.458333
0.626	-0.318726	-0.528445	1.126	0.459333
0.627	-0.319093	-0.529111	1.127	0.460333
0.628	-0.319461	-0.529778	1.128	0.461333
0.629	-0.319828	-0.530445	1.129	0.462333
0.63	-0.320195	-0.531111	1.13	0.463333
0.631	-0.320562	-0.531778	1.131	0.464333
0.632	-0.320929	-0.532445	1.132	0.465333
0.633	-0.321297	-0.533111	1.133	0.466333
0.634	-0.321664	-0.533778	1.134	0.467333
0.635	-0.322031	-0.534445	1.135	0.468333
0.636	-0.322398	-0.535111	1.136	0.469333
0.637	-0.322765	-0.535778	1.137	0.470333
0.638	-0.323133	-0.536445	1.138	0.471333
0.639	-0.3235	-0.537111	1.139	0.472333
0.64	-0.323867	-0.537778	1.14	0.473333
0.641	-0.324234	-0.538445	1.141	0.474333
0.642	-0.324601	-0.539111	1.142	0.475333
0.643	-0.324969	-0.539778	1.143	0.476333
0.644	-0.325336	-0.540444	1.144	0.477333
0.645	-0.325703	-0.541111	1.145	0.478333
0.646	-0.32607	-0.541778	1.146	0.479333
0.647	-0.326437	-0.542444	1.147	0.480333
0.648	-0.326805	-0.543111	1.148	0.481333
0.649	-0.327172	-0.543778	1.149	0.482333
0.65	-0.327539	-0.544444	1.15	0.483333
0.651	-0.327906	-0.545111	1.151	0.484333
0.652	-0.328273	-0.545778	1.152	0.485333
0.653	-0.328641	-0.546444	1.153	0.486333
0.654	-0.329008	-0.547111	1.154	0.487333
0.655	-0.329375	-0.547778	1.155	0.488333
0.656	-0.329742	-0.548444	1.156	0.489333
0.657	-0.330109	-0.549111	1.157	0.490333
0.658	-0.330477	-0.549778	1.158	0.491333
0.659	-0.330844	-0.550444	1.159	0.492333
0.66	-0.331211	-0.551111	1.16	0.493333
0.661	-0.331578	-0.551778	1.161	0.494333
0.662	-0.331945	-0.552444	1.162	0.495333
0.663	-0.332313	-0.553111	1.163	0.496333
0.664	-0.33268	-0.553778	1.164	0.497333
0.665	-0.333047	-0.554444	1.165	0.498333
0.666	-0.333414	-0.555111	1.166	0.499333
0.667	-0.333781	-0.555778	1.167	0.500333
0.668	-0.334149	-0.556444	1.168	0.501333
0.669	-0.334516	-0.557111	1.169	0.502333
0.67	-0.334883	-0.557778	1.17	0.503333
0.671	-0.33525	-0.558444	1.171	0.504333
0.672	-0.335617	-0.559111	1.172	0.505333
0.673	-0.335985	-0.559777	1.173	0.506333
0.674	-0.336352	-0.560444	1.174	0.507333
0.675	-0.336719	-0.561111	1.175	0.508333
0.676	-0.337086	-0.561777	1.176	0.509333
0.677	-0.337453	-0.562444	1.177	0.510333
0.678	-0.337821	-0.563111	1.178	0.511333
0.679	-0.338188	-0.563777	1.179	0.512333
0.68	-0.338555	-0.564444	1.18	0.513333
0.681	-0.338922	-0.565111	1.181	0.514333
0.682	-0.339289	-0.565777	1.182	0.515333
0.683	-0.339657	-0.566444	1.183	0.516333
0.684	-0.340024	-0.567111	1.184	0.517333
0.685	-0.340391	-0.567777	1.185	0.518333
0.686	-0.340758	-0.568444	1.186	0.519333
0.687	-0.341125	-0.569111	1.187	0.520333
0.688	-0.341516	-0.569777	1.188	0.521333
0.689	-0.34193	-0.570444	1.189	0.522333
0.69	-0.342344	-0.571111	1.19	0.523333
0.691	-0.342758	-0.571777	1.191	0.524333
0.692	-0.343172	-0.572444	1.192	0.525333
0.693	-0.343586	-0.573111	1.193	0.526333
0.694	-0.344	-0.573777	1.194	0.527333
0.695	-0.344414	-0.574444	1.195	0.528333
0.696	-0.344828	-0.575111	1.196	0.529333
0.697	-0.345242	-0.575777	1.197	0.530333
0.698	-0.345657	-0.576444	1.198	0.531333
0.699	-0.346071	-0.577111	1.199	0.532333
0.7	-0.346485	-0.577777	1.2	0.533333
0.701	-0.346899	-0.578444	1.201	0.534333
0.702	-0.347313	-0.579111	1.202	0.535333
0.703	-0.347727	-0.579777	1.203	0.536333
0.704	-0.348141	-0.580444	1.204	0.537333
0.705	-0.348555	-0.581111	1.205	0.538333
0.706	-0.348969	-0.581777	1.206	0.539333
0.707	-0.349383	-0.582444	1.207	0.540333
0.708	-0.349797	-0.583111	1.208	0.541333
0.709	-0.350211	-0.583777	1.209	0.542333
0.71	-0.350625	-0.584444	1.21	0.543333
0.711	-0.351039	-0.585111	1.211	0.544333
0.712	-0.351453	-0.585777	1.212	0.545333
0.713	-0.351867	-0.586444	1.213	0.546333
0.714	-0.352281	-0.587111	1.214	0.547333
0.715	-0.352695	-0.587777	1.215	0.548333
0.716	-0.353109	-0.588444	1.216	0.549333
0.717	-0.353523	-0.589111	1.217	0.550333
0.718	-0.353937	-0.589777	1.218	0.551333
0.719	-0.354352	-0.590444	1.219	0.552333
0.72	-0.354766	-0.591111	1.22	0.553333
0.721	-0.35518	-0.591778	1.221	0.554333
0.722	-0.355594	-0.592444	1.222	0.555333
0.723	-0.356008	-0.593111	1.223	0.556333
0.724	-0.356422	-0.593777	1.224	0.557333
0.725	-0.356836	-0.594444	1.225	0.558333
0.726	-0.35725	-0.595111	1.226	0.559333
0.727	-0.357664	-0.595778	1.227	0.560333
0.728	-0.358078	-0.596444	1.228	0.561333
0.729	-0.358492	-0.597111	1.229	0.562333
0.73	-0.358906	-0.597778	1.23	0.563333
0.731	-0.35932	-0.598444	1.231	0.564333
0.732	-0.359734	-0.599111	1.232	0.565333
0.733	-0.360148	-0.599778	1.233	0.566333
0.734	-0.360562	-0.600444	1.234	0.567333
0.735	-0.360976	-0.601111	1.235	0.568333
0.736	-0.36139	-0.601778	1.236	0.569333
0.737	-0.361804	-0.602444	1.237	0.570333
0.738	-0.362218	-0.603111	1.238	0.571333
0.739	-0.362632	-0.603778	1.239	0.572333
0.74	-0.363047	-0.604444	1.24	0.573333
0.741	-0.363461	-0.605111	1.241	0.574333
0.742	-0.363875	-0.605778	1.242	0.575333
0.743	-0.364289	-0.606444	1.243	0.576333
0.744	-0.364703	-0.607111	1.244	0.577333
0.745	-0.365117	-0.607778	1.245	0.578333
0.746	-0.365531	-0.608444	1.246	0.579333
0.747	-0.365945	-0.609111	1.247	0.580333
0.748	-0.366359	-0.609778	1.248	0.581333
0.749	-0.366773	-0.610444	1.249	0.582333
0.75	-0.367187	-0.611111	1.25	0.583333
0.751	-0.367648	-0.611778	1.251	0.584333
0.752	-0.368109	-0.612444	1.252	0.585333
0.753	-0.36857	-0.613111	1.253	0.586333
0.754	-0.369031	-0.613778	1.254	0.587333
0.755	-0.369492	-0.614444	1.255	0.588333
0.756	-0.369953	-0.615111	1.256	0.589333
0.757	-0.370414	-0.615778	1.257	0.590333
0.758	-0.370875	-0.616444	1.258	0.591333
0.759	-0.371336	-0.617111	1.259	0.592333
0.76	-0.371796	-0.617778	1.26	0.593333
0.761	-0.372257	-0.618444	1.261	0.594333
0.762	-0.372718	-0.619111	1.262	0.595333
0.763	-0.373179	-0.619778	1.263	0.596333
0.764	-0.37364	-0.620444	1.264	0.597333
0.765	-0.374453	-0.621111	1.265	0.598333
0.766	-0.374937	-0.621778	1.266	0.599333
0.767	-0.375421	-0.622444	1.267	0.600333
0.768	-0.375906	-0.623111	1.268	0.601333
0.769	-0.37639	-0.623778	1.269	0.602333
0.77	-0.376875	-0.624444	1.27	0.603333
0.771	-0.377359	-0.625111	1.271	0.604333
0.772	-0.377843	-0.625778	1.272	0.605333
0.773	-0.378328	-0.626444	1.273	0.606333
0.774	-0.378812	-0.627111	1.274	0.607333
0.775	-0.379296	-0.627778	1.275	0.608333
0.776	-0.379781	-0.628444	1.276	0.609333
0.777	-0.380265	-0.629111	1.277	0.610333
0.778	-0.38075	-0.629778	1.278	0.611333
0.779	-0.381234	-0.630444	1.279	0.612333
0.78	-0.381718	-0.631111	1.28	0.613333
0.781	-0.381476	-0.631778	1.281	0.614333
0.782	-0.381937	-0.632445	1.282	0.615333
0.783	-0.382398	-0.633111	1.283	0.616333
0.784	-0.382859	-0.633778	1.284	0.617333
0.785	-0.38332	-0.634445	1.285	0.618333
0.786	-0.383781	-0.635111	1.286	0.619333
0.787	-0.384242	-0.635778	1.287	0.620333
0.788	-0.384703	-0.636445	1.288	0.621333
0.789	-0.385164	-0.637111	1.289	0.622333
0.79	-0.385625	-0.637778	1.29	0.623333
0.791	-0.386086	-0.638445	1.291	0.624333
0.792	-0.386547	-0.639111	1.292	0.625333
0.793	-0.387008	-0.639778	1.293	0.626333
0.794	-0.387469	-0.640445	1.294	0.627333
0.795	-0.387929	-0.641111	1.295	0.628333
0.796	-0.389468	-0.641778	1.296	0.629333
0.797	-0.389953	-0.642444	1.297	0.630333
0.798	-0.390437	-0.643111	1.298	0.631333
0.799	-0.390921	-0.643778	1.299	0.632333
0.8	-0.391406	-0.644444	1.3	0.633333
0.801	-0.39189	-0.645111	1.301	0.634333
0.802	-0.392375	-0.645778	1.302	0.635333
0.803	-0.392859	-0.646444	1.303	0.636333
0.804	-0.393343	-0.647111	1.304	0.637333
0.805	-0.393828	-0.647777	1.305	0.638333
0.806	-0.394312	-0.648444	1.306	0.639333
0.807	-0.394796	-0.649111	1.307	0.640333
0.808	-0.395281	-0.649778	1.308	0.641333
0.809	-0.395765	-0.650444	1.309	0.642333
0.81	-0.39625	-0.651111	1.31	0.643333
0.811	-0.396734	-0.651778	1.311	0.644333
0.812	-0.395766	-0.652445	1.312	0.645333
0.813	-0.39625	-0.653111	1.313	0.646333
0.814	-0.396758	-0.653778	1.314	0.647333
0.815	-0.397266	-0.654445	1.315	0.648333
0.816	-0.397773	-0.655111	1.316	0.649333
0.817	-0.398281	-0.655778	1.317	0.650333
0.818	-0.398789	-0.656445	1.318	0.651333
0.819	-0.399297	-0.657111	1.319	0.652333
0.82	-0.399805	-0.657778	1.32	0.653333
0.821	-0.400312	-0.658445	1.321	0.654333
0.822	-0.40082	-0.659111	1.322	0.655333
0.823	-0.401328	-0.659778	1.323	0.656333
0.824	-0.401836	-0.660445	1.324	0.657333
0.825	-0.402344	-0.661111	1.325	0.658333
0.826	-0.402851	-0.661778	1.326	0.659333
0.827	-0.403359	-0.662445	1.327	0.660333
0.828	-0.403867	-0.663111	1.328	0.661333
0.829	-0.404375	-0.663778	1.329	0.662333
0.83	-0.404883	-0.664445	1.33	0.663333
0.831	-0.40539	-0.665111	1.331	0.664333
0.832	-0.405898	-0.665778	1.332	0.665333
0.833	-0.406406	-0.666444	1.333	0.666333
0.834	-0.406914	-0.667111	1.334	0.667333
0.835	-0.407422	-0.667778	1.335	0.668333
0.836	-0.40793	-0.668444	1.336	0.669333
0.837	-0.408437	-0.669111	1.337	0.670333
0.838	-0.408945	-0.669778	1.338	0.671333
0.839	-0.409453	-0.670444	1.339	0.672333
0.84	-0.409961	-0.671111	1.34	0.673333
0.841	-0.410469	-0.671778	1.341	0.674333
0.842	-0.410976	-0.672444	1.342	0.675333
0.843	-0.411484	-0.673111	1.343	0.676333
0.844	-0.411992	-0.673778	1.344	0.677333
0.845	-0.4125	-0.674444	1.345	0.678333
0.846	-0.413008	-0.675111	1.346	0.679333
0.847	-0.413515	-0.675778	1.347	0.680333
0.848	-0.414023	-0.676444	1.348	0.681333
0.849	-0.414531	-0.677111	1.349	0.682333
0.85	-0.415039	-0.677778	1.35	0.683333
0.851	-0.415547	-0.678444	1.351	0.684333
0.852	-0.416054	-0.679111	1.352	0.685333
0.853	-0.416562	-0.679778	1.353	0.686333
0.854	-0.41707	-0.680444	1.354	0.687333
0.855	-0.417578	-0.681111	1.355	0.688333
0.856	-0.418086	-0.681778	1.356	0.689333
0.857	-0.418593	-0.682444	1.357	0.690333
0.858	-0.419101	-0.683111	1.358	0.691333
0.859	-0.419609	-0.683778	1.359	0.692333
0.86	-0.420117	-0.684444	1.36	0.693333
0.861	-0.420625	-0.685111	1.361	0.694333
0.862	-0.421132	-0.685777	1.362	0.695333
0.863	-0.42164	-0.686444	1.363	0.696333
0.864	-0.422148	-0.687111	1.364	0.697333
0.865	-0.422656	-0.687777	1.365	0.698333
0.866	-0.423164	-0.688444	1.366	0.699333
0.867	-0.423672	-0.689111	1.367	0.700333
0.868	-0.424179	-0.689777	1.368	0.701333
0.869	-0.424687	-0.690444	1.369	0.702333
0.87	-0.425195	-0.691111	1.37	0.703333
0.871	-0.425703	-0.691777	1.371	0.704333
0.872	-0.426211	-0.692444	1.372	0.705333
0.873	-0.426718	-0.693111	1.373	0.706333
0.874	-0.427226	-0.693777	1.374	0.707333
0.875	-0.427734	-0.694444	1.375	0.708333
0.876	-0.428289	-0.695111	1.376	0.709333
0.877	-0.428843	-0.695777	1.377	0.710333
0.878	-0.429398	-0.696444	1.378	0.711333
0.879	-0.429953	-0.697111	1.379	0.712333
0.88	-0.430507	-0.697777	1.38	0.713333
0.881	-0.431062	-0.698444	1.381	0.714333
0.882	-0.431617	-0.699111	1.382	0.715333
0.883	-0.432171	-0.699777	1.383	0.716333
0.884	-0.432726	-0.700444	1.384	0.717333
0.885	-0.433281	-0.701111	1.385	0.718333
0.886	-0.433836	-0.701777	1.386	0.719333
0.887	-0.43439	-0.702444	1.387	0.720333
0.888	-0.434945	-0.703111	1.388	0.721333
0.889	-0.4355	-0.703777	1.389	0.722333
0.89	-0.436054	-0.704444	1.39	0.723333
0.891	-0.436609	-0.705111	1.391	0.724333
0.892	-0.437164	-0.705777	1.392	0.725333
0.893	-0.437718	-0.706444	1.393	0.726333
0.894	-0.438273	-0.707111	1.394	0.727333
0.895	-0.438828	-0.707777	1.395	0.728333
0.896	-0.439382	-0.708444	1.396	0.729333
0.897	-0.439937	-0.709111	1.397	0.730333
0.898	-0.440492	-0.709777	1.398	0.731333
0.899	-0.441047	-0.710444	1.399	0.732333
0.9	-0.441601	-0.711111	1.4	0.733333
0.901	-0.442156	-0.711778	1.401	0.734333
0.902	-0.442711	-0.712444	1.402	0.735333
0.903	-0.443265	-0.713111	1.403	0.736333
0.904	-0.44382	-0.713777	1.404	0.737333
0.905	-0.444375	-0.714444	1.405	0.738333
0.906	-0.445656	-0.715111	1.406	0.739333
0.907	-0.446234	-0.715778	1.407	0.740333
0.908	-0.446812	-0.716444	1.408	0.741333
0.909	-0.44739	-0.717111	1.409	0.742333
0.91	-0.447968	-0.717778	1.41	0.743333
0.911	-0.448547	-0.718444	1.411	0.744333
0.912	-0.449125	-0.719111	1.412	0.745333
0.913	-0.449703	-0.719778	1.413	0.746333
0.914	-0.450281	-0.720444	1.414	0.747333
0.915	-0.450859	-0.721111	1.415	0.748333
0.916	-0.451437	-0.721778	1.416	0.749333
0.917	-0.452015	-0.722444	1.417	0.750333
0.918	-0.452593	-0.723111	1.418	0.751333
0.919	-0.453172	-0.723778	1.419	0.752333
0.92	-0.45375	-0.724444	1.42	0.753333
0.921	-0.454328	-0.725111	1.421	0.754333
0.922	-0.453804	-0.725778	1.422	0.755333
0.923	-0.454359	-0.726444	1.423	0.756333
0.924	-0.454914	-0.727111	1.424	0.757333
0.925	-0.455468	-0.727778	1.425	0.758333
0.926	-0.456023	-0.728444	1.426	0.759333
0.927	-0.456578	-0.729111	1.427	0.760333
0.928	-0.457132	-0.729778	1.428	0.761333
0.929	-0.457687	-0.730444	1.429	0.762333
0.93	-0.458242	-0.731111	1.43	0.763333
0.931	-0.458797	-0.731778	1.431	0.764333
0.932	-0.459351	-0.732444	1.432	0.765333
0.933	-0.459906	-0.733111	1.433	0.766333
0.934	-0.460461	-0.733778	1.434	0.767333
0.935	-0.461015	-0.734444	1.435	0.768333
0.936	-0.46157	-0.735111	1.436	0.769333
0.937	-0.462125	-0.735778	1.437	0.770333
0.938	-0.462703	-0.736444	1.438	0.771333
0.939	-0.463304	-0.737111	1.439	0.772333
0.94	-0.463906	-0.737778	1.44	0.773333
0.941	-0.464507	-0.738444	1.441	0.774333
0.942	-0.465109	-0.739111	1.442	0.775333
0.943	-0.465711	-0.739778	1.443	0.776333
0.944	-0.466312	-0.740444	1.444	0.777333
0.945	-0.466914	-0.741111	1.445	0.778333
0.946	-0.467515	-0.741778	1.446	0.779333
0.947	-0.468117	-0.742444	1.447	0.780333
0.948	-0.468718	-0.743111	1.448	0.781333
0.949	-0.46932	-0.743778	1.449	0.782333
0.95	-0.469922	-0.744444	1.45	0.783333
0.951	-0.470523	-0.745111	1.451	0.784333
0.952	-0.471125	-0.745778	1.452	0.785333
0.953	-0.471726	-0.746444	1.453	0.786333
0.954	-0.472328	-0.747111	1.454	0.787333
0.955	-0.472929	-0.747778	1.455	0.788333
0.956	-0.473531	-0.748444	1.456	0.789333
0.957	-0.474133	-0.749111	1.457	0.790333
0.958	-0.474734	-0.749778	1.458	0.791333
0.959	-0.475336	-0.750444	1.459	0.792333
0.96	-0.475937	-0.751111	1.46	0.793333
0.961	-0.476539	-0.751778	1.461	0.794333
0.962	-0.47714	-0.752444	1.462	0.795333
0.963	-0.477742	-0.753111	1.463	0.796333
0.964	-0.478344	-0.753778	1.464	0.797333
0.965	-0.478945	-0.754444	1.465	0.798333
0.966	-0.479547	-0.755111	1.466	0.799333
0.967	-0.480148	-0.755778	1.467	0.800333
0.968	-0.48075	-0.756445	1.468	0.801333
0.969	-0.481351	-0.757111	1.469	0.802333
0.97	-0.481953	-0.757778	1.47	0.803333
0.971	-0.482555	-0.758445	1.471	0.804333
0.972	-0.483156	-0.759111	1.472	0.805333
0.973	-0.483758	-0.759778	1.473	0.806333
0.974	-0.484359	-0.760445	1.474	0.807333
0.975	-0.484961	-0.761111	1.475	0.808333
0.976	-0.485562	-0.761778	1.476	0.809333
0.977	-0.486164	-0.762445	1.477	0.810333
0.978	-0.486766	-0.763111	1.478	0.811333
0.979	-0.487367	-0.763778	1.479	0.812333
0.98	-0.487969	-0.764445	1.48	0.813333
0.981	-0.48857	-0.765111	1.481	0.814333
0.982	-0.489172	-0.765778	1.482	0.815333
0.983	-0.489773	-0.766445	1.483	0.816333
0.984	-0.490375	-0.767111	1.484	0.817333
0.985	-0.490976	-0.767778	1.485	0.818333
0.986	-0.491578	-0.768445	1.486	0.819333
0.987	-0.49218	-0.769111	1.487	0.820333
0.988	-0.492781	-0.769778	1.488	0.821333
0.989	-0.493383	-0.770445	1.489	0.822333
0.99	-0.493984	-0.771111	1.49	0.823333
0.991	-0.494586	-0.771778	1.491	0.824333
0.992	-0.495187	-0.772445	1.492	0.825333
0.993	-0.495789	-0.773111	1.493	0.826333
0.994	-0.496391	-0.773778	1.494	0.827333
0.995	-0.496992	-0.774445	1.495	0.828333
0.996	-0.497594	-0.775111	1.496	0.829333
0.997	-0.498195	-0.775778	1.497	0.830333
0.998	-0.498797	-0.776445	1.498	0.831333
0.999	-0.499398	-0.777111	1.499	0.832333
1	-0.5	-0.777778	1.5	0.833333
